,Unnamed: 0,Unnamed: 0.1,postcode,age_0_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85_plus,tot_P,both_par_os,both_par_aus,f_only_os,m_only_os,born_aus,born_os,diversity,suburb,lat,lon,diversity_std,age_diversity_std
1616,1616,1616,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,FENTONS CREEK,-36.564065,143.519958,0.002645491,0.9752126238528468
1617,1617,1617,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,MYSIA,-36.234836,143.758455,0.002645491,0.9752126238528468
1618,1618,1618,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,FIERY FLAT,-36.404297,143.823229,0.002645491,0.9752126238528468
1619,1619,1619,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,KURRACA,-36.517281,143.61341299999995,0.002645491,0.9752126238528468
1620,1620,1620,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,WEHLA,-36.603173999999996,143.61479,0.002645491,0.9752126238528468
1621,1621,1621,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,SKINNERS FLAT,-36.3585,143.582874,0.002645491,0.9752126238528468
1622,1622,1622,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,WEDDERBURN JUNCTION,-36.424318,143.68675,0.002645491,0.9752126238528468
1623,1623,1623,3518,172,144,58,92,207,251,223,124,30,1306,0.13989169699999998,0.776173285,0.059566787,0.024368231,0.8993710690000001,0.10062893099999999,560.5455776,WEDDERBURN,-36.418555,143.61283999999995,0.002645491,0.9752126238528468
1624,1624,1624,3520,18,7,11,11,21,33,36,15,7,180,0.131944444,0.8263888890000001,0.020833333,0.020833333,0.931972789,0.06802721099999999,50.45833333,KINYPANIAL,-36.331469,143.83557,0.000238138,0.9654044400125985
1625,1625,1625,3520,18,7,11,11,21,33,36,15,7,180,0.131944444,0.8263888890000001,0.020833333,0.020833333,0.931972789,0.06802721099999999,50.45833333,KORONG VALE,-36.356586,143.705869,0.000238138,0.9654044400125985
1626,1626,1626,3521,138,76,55,87,120,89,59,30,10,660,0.144715447,0.7235772359999999,0.081300813,0.050406504000000005,0.895253682,0.104746318,320.6317073,PYALONG,-37.120609,144.882105,0.001513219,0.9715769020961507
1627,1627,1627,3522,56,26,26,39,51,71,51,6,3,339,0.21967213100000002,0.6590163929999999,0.049180327999999995,0.07213114799999999,0.837209302,0.162790698,245.84098360000002,EMU FLAT,-37.126178,144.750364,0.001160245,0.9592779451036892
1628,1628,1628,3522,56,26,26,39,51,71,51,6,3,339,0.21967213100000002,0.6590163929999999,0.049180327999999995,0.07213114799999999,0.837209302,0.162790698,245.84098360000002,TOOBORAC,-37.046912,144.798912,0.001160245,0.9592779451036892
1629,1629,1629,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,REDCASTLE,-36.79531400000001,144.80293899999995,0.010928962,0.9778413686869671
1630,1630,1630,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,ARGYLE,-36.944132,144.732986,0.010928962,0.9778413686869671
1631,1631,1631,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,COSTERFIELD,-36.894752000000004,144.80026999999995,0.010928962,0.9778413686869671
1632,1632,1632,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,MOORMBOOL WEST,-36.802355,144.882263,0.010928962,0.9778413686869671
1633,1633,1633,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,MOUNT CAMEL,-36.787493,144.715683,0.010928962,0.9778413686869671
1634,1634,1634,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,LADYS PASS,-36.829301,144.710782,0.010928962,0.9778413686869671
1635,1635,1635,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,DERRINAL,-36.88112,144.649341,0.010928962,0.9778413686869671
1636,1636,1636,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,HEATHCOTE,-36.922052,144.708908,0.010928962,0.9778413686869671
1637,1637,1637,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,KNOWSLEY,-36.82727,144.595092,0.010928962,0.9778413686869671
1638,1638,1638,3523,458,259,215,340,509,700,670,374,96,3620,0.185785536,0.714775561,0.059226932999999995,0.04021197,0.853897128,0.146102872,2315.706515,HEATHCOTE SOUTH,-37.005382,144.723819,0.010928962,0.9778413686869671
1639,1639,1639,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,TEDDYWADDY,-36.196584,143.34127800000005,0.001771373,0.987632333368148
1640,1640,1640,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,NAREEWILLOCK,-36.158726,143.431571,0.001771373,0.987632333368148
1641,1641,1641,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,CHARLTON,-36.269007,143.350406,0.001771373,0.987632333368148
1642,1642,1642,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,GRANITE FLAT,-36.213632000000004,143.12831599999996,0.001771373,0.987632333368148
1643,1643,1643,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,BUCKRABANYULE,-36.264986,143.508029,0.001771373,0.987632333368148
1644,1644,1644,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,YEUNGROON EAST,-36.35602700000001,143.438925,0.001771373,0.987632333368148
1645,1645,1645,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,WYCHITELLA,-36.273232,143.597571,0.001771373,0.987632333368148
1646,1646,1646,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,BARRAKEE,-36.268867,143.426085,0.001771373,0.987632333368148
1647,1647,1647,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,LAKE MARMAL,-36.160503999999996,143.51355800000005,0.001771373,0.987632333368148
1648,1648,1648,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,TEDDYWADDY WEST,-36.196125,143.204814,0.001771373,0.987632333368148
1649,1649,1649,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,WYCHITELLA NORTH,-36.197174,143.62788600000005,0.001771373,0.987632333368148
1650,1650,1650,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,TERRAPPEE,-36.150048,143.587841,0.001771373,0.987632333368148
1651,1651,1651,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,YEUNGROON,-36.386796000000004,143.381179,0.001771373,0.987632333368148
1652,1652,1652,3525,184,92,85,103,199,250,178,134,71,1301,0.07497893900000001,0.854254423,0.041280539,0.029486098999999998,0.936655405,0.063344595,375.33108680000004,WOOROONOOK,-36.261221,143.211082,0.001771373,0.987632333368148
1653,1653,1653,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,TOWANINNY,-35.81281699999999,143.36533899999995,0.001063422,0.9945773298365823
1654,1654,1654,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,TOWANINNY SOUTH,-35.939667,143.331977,0.001063422,0.9945773298365823
1655,1655,1655,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,GLENLOTH,-36.139588,143.339126,0.001063422,0.9945773298365823
1656,1656,1656,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,BUNGULUKE,-36.055958000000004,143.38661000000005,0.001063422,0.9945773298365823
1657,1657,1657,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,THALIA,-36.09834,143.06733899999998,0.001063422,0.9945773298365823
1658,1658,1658,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,DUMOSA,-35.90351500000001,143.261657,0.001063422,0.9945773298365823
1659,1659,1659,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,WYCHEPROOF,-36.077203000000004,143.227148,0.001063422,0.9945773298365823
1660,1660,1660,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,WYCHEPROOF SOUTH,-36.135690999999994,143.18554,0.001063422,0.9945773298365823
1661,1661,1661,3527,101,60,55,64,109,141,109,89,48,785,0.078014184,0.860992908,0.031205674,0.029787234,0.934687954,0.065312046,225.32553190000002,GLENLOTH EAST,-36.059245000000004,143.450693,0.001063422,0.9945773298365823
1662,1662,1662,3529,30,15,13,9,18,23,7,0,0,121,0.037383177999999996,0.962616822,0.0,0.0,0.9724770640000001,0.027522936,15.11214953,NULLAWIL,-35.854123,143.178092,7.13217e-05,0.9322227509239434
1663,1663,1663,3529,30,15,13,9,18,23,7,0,0,121,0.037383177999999996,0.962616822,0.0,0.0,0.9724770640000001,0.027522936,15.11214953,KALPIENUNG,-35.780006,143.259314,7.13217e-05,0.9322227509239434
1664,1664,1664,3530,16,12,7,13,17,37,16,14,3,126,0.035714286,0.8214285709999999,0.0625,0.08035714299999999,0.981818182,0.018181818,10.32142857,CULGOA,-35.718468,143.107379,4.87119e-05,0.9614448237297752
1665,1665,1665,3530,16,12,7,13,17,37,16,14,3,126,0.035714286,0.8214285709999999,0.0625,0.08035714299999999,0.981818182,0.018181818,10.32142857,WARNE,-35.780915,143.120509,4.87119e-05,0.9614448237297752
1666,1666,1666,3531,37,20,22,16,37,29,12,19,10,191,0.044692737,0.87150838,0.055865922,0.027932961,0.98245614,0.01754386,15.25977654,BOIGBEAT,-35.563179,142.914657,7.20184e-05,0.9872591262299962
1667,1667,1667,3531,37,20,22,16,37,29,12,19,10,191,0.044692737,0.87150838,0.055865922,0.027932961,0.98245614,0.01754386,15.25977654,SPRINGFIELD,-35.58375200000001,143.10908600000005,7.20184e-05,0.9872591262299962
1668,1668,1668,3531,37,20,22,16,37,29,12,19,10,191,0.044692737,0.87150838,0.055865922,0.027932961,0.98245614,0.01754386,15.25977654,BERRIWILLOCK,-35.63533599999999,142.991804,7.20184e-05,0.9872591262299962
1669,1669,1669,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,LAKE TYRRELL,-35.309,142.7795,0.000969105,0.9899066748238147
1670,1670,1670,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,TYRRELL DOWNS,-35.358339,142.972786,0.000969105,0.9899066748238147
1671,1671,1671,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,NANDALY,-35.308438,142.69856399999995,0.000969105,0.9899066748238147
1672,1672,1672,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,BIMBOURIE,-35.360723,142.786824,0.000969105,0.9899066748238147
1673,1673,1673,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,MITTYACK,-35.157562,142.656977,0.000969105,0.9899066748238147
1674,1674,1674,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,TYRRELL,-35.425329,142.961344,0.000969105,0.9899066748238147
1675,1675,1675,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,NYARRIN,-35.388524,142.650655,0.000969105,0.9899066748238147
1676,1676,1676,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,SEA LAKE,-35.50418900000001,142.850808,0.000969105,0.9899066748238147
1677,1677,1677,3533,129,53,69,76,108,136,101,58,37,778,0.08104196799999999,0.853835022,0.047756874000000005,0.017366136,0.94005848,0.05994152,205.3408104,NINDA,-35.45375,142.755877,0.000969105,0.9899066748238147
1678,1678,1678,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,BOORT,-36.116842,143.72558899999999,0.0014409770000000002,0.9937479822544046
1679,1679,1679,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,CATUMNAL,-36.090288,143.644117,0.0014409770000000002,0.9937479822544046
1680,1680,1680,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,BARRAPORT WEST,-36.018669,143.527848,0.0014409770000000002,0.9937479822544046
1681,1681,1681,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,YANDO,-36.068607,143.807342,0.0014409770000000002,0.9937479822544046
1682,1682,1682,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,GREDGWIN,-35.98479099999999,143.604361,0.0014409770000000002,0.9937479822544046
1683,1683,1683,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,BARRAPORT,-36.011488,143.671965,0.0014409770000000002,0.9937479822544046
1684,1684,1684,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,MINMINDIE,-36.042299,143.745106,0.0014409770000000002,0.9937479822544046
1685,1685,1685,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,CANARY ISLAND,-35.986353,143.87463,0.0014409770000000002,0.9937479822544046
1686,1686,1686,3537,170,70,76,107,113,171,165,91,73,1043,0.082884822,0.866523143,0.036598492999999996,0.013993541000000002,0.9342672409999999,0.065732759,305.3245425,LEAGHUR,-35.942274,143.818646,0.0014409770000000002,0.9937479822544046
1687,1687,1687,3540,33,19,13,24,51,53,67,23,0,291,0.10769230800000001,0.834615385,0.046153846,0.011538462,0.8984962409999999,0.101503759,135.4096154,QUAMBATOOK,-35.849005,143.520646,0.000639065,0.9498774946868407
1688,1688,1688,3540,33,19,13,24,51,53,67,23,0,291,0.10769230800000001,0.834615385,0.046153846,0.011538462,0.8984962409999999,0.101503759,135.4096154,NINYEUNOOK,-35.942628000000006,143.445965,0.000639065,0.9498774946868407
1689,1689,1689,3540,33,19,13,24,51,53,67,23,0,291,0.10769230800000001,0.834615385,0.046153846,0.011538462,0.8984962409999999,0.101503759,135.4096154,OAKVALE,-35.907104,143.593301,0.000639065,0.9498774946868407
1690,1690,1690,3540,33,19,13,24,51,53,67,23,0,291,0.10769230800000001,0.834615385,0.046153846,0.011538462,0.8984962409999999,0.101503759,135.4096154,CANNIE,-35.75855,143.445376,0.000639065,0.9498774946868407
1691,1691,1691,3542,25,21,3,12,16,37,16,16,11,157,0.063380282,0.887323944,0.049295775,0.0,0.985714286,0.014285714,10.26408451,TITYBONG,-35.699829,143.38222,4.84413e-05,0.9734056460176574
1692,1692,1692,3542,25,21,3,12,16,37,16,16,11,157,0.063380282,0.887323944,0.049295775,0.0,0.985714286,0.014285714,10.26408451,LALBERT,-35.66762100000001,143.374622,4.84413e-05,0.9734056460176574
1693,1693,1693,3542,25,21,3,12,16,37,16,16,11,157,0.063380282,0.887323944,0.049295775,0.0,0.985714286,0.014285714,10.26408451,COKUM,-35.758096,143.284751,4.84413e-05,0.9734056460176574
1694,1694,1694,3544,43,24,14,24,41,43,20,18,4,250,0.08558558599999999,0.842342342,0.058558559,0.013513513999999999,0.9539170509999999,0.046082949000000005,50.36486486,ULTIMA,-35.470402,143.26756,0.000237697,0.9742083915079205
1695,1695,1695,3544,43,24,14,24,41,43,20,18,4,250,0.08558558599999999,0.842342342,0.058558559,0.013513513999999999,0.9539170509999999,0.046082949000000005,50.36486486,GOWANFORD,-35.410778,143.191625,0.000237697,0.9742083915079205
1696,1696,1696,3544,43,24,14,24,41,43,20,18,4,250,0.08558558599999999,0.842342342,0.058558559,0.013513513999999999,0.9539170509999999,0.046082949000000005,50.36486486,MURNUNGIN,-35.614725,143.237807,0.000237697,0.9742083915079205
1697,1697,1697,3544,43,24,14,24,41,43,20,18,4,250,0.08558558599999999,0.842342342,0.058558559,0.013513513999999999,0.9539170509999999,0.046082949000000005,50.36486486,WAITCHIE,-35.365614,143.103594,0.000237697,0.9742083915079205
1698,1698,1698,3544,43,24,14,24,41,43,20,18,4,250,0.08558558599999999,0.842342342,0.058558559,0.013513513999999999,0.9539170509999999,0.046082949000000005,50.36486486,CHINANGIN,-35.513341,143.197025,0.000237697,0.9742083915079205
